global_row,source,episode,run_id,task,failure,method,euclidean_first,combined_first,newly_detected
1091,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,291,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,10,True
1092,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,292,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,15,True
1093,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,293,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,10,True
1094,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,294,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,12,True
1095,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,295,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,16,True
1097,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,297,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,11,True
1099,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,299,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,8,True
1101,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,301,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1102,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,302,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,8,True
1103,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,303,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1111,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,311,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1113,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,313,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1116,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,316,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1117,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,317,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1118,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,318,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1119,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,319,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1120,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,320,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,25,7,False
1121,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,321,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,25,7,False
1122,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,322,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,24,7,False
1123,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,323,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,25,7,False
1124,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,324,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,23,7,False
1126,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,326,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,24,23,False
1127,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,327,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1129,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,329,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1130,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,330,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1131,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,331,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1132,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,332,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1139,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,339,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1148,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,348,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1154,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,354,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,-1,21,True
1157,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,357,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,27,23,False
1161,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,361,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,28,23,False
1162,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,362,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,-1,21,True
1163,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,363,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,26,24,False
1164,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,364,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,24,21,False
1165,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,365,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,25,24,False
1166,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,366,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,26,24,False
1168,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,368,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,14,True
1169,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,369,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,10,True
1171,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,371,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,10,True
1173,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,373,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1175,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,375,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,14,True
1186,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,386,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,12,True
1188,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8-20260903,388,right-50x8-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,14,True
1200,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,0,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1202,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,2,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1203,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,3,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,12,True
1204,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,4,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1207,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,7,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1224,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,24,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1226,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,26,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1227,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,27,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1229,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,29,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,8,True
1230,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,30,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1234,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,34,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,24,23,False
1240,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,40,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1241,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,41,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,25,23,False
1242,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,42,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,29,22,False
1243,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,43,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,28,24,False
1244,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,44,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1245,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,45,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,-1,7,True
1246,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,46,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,25,24,False
1247,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,47,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,-1,7,True
1249,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,49,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1250,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,50,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,13,True
1251,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,51,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1253,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,53,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,7,True
1254,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,54,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,8,True
1259,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,59,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,24,22,False
1261,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,61,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,12,True
1262,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,62,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,11,True
1273,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,73,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,24,13,False
1274,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,74,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,24,22,False
1275,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,75,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,14,True
1276,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,76,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,23,22,False
1277,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,77,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,14,True
1278,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,78,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,True,cosine_neighbors_euclidean_score,24,14,False
1288,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,88,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,10,True
1289,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,89,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,10,True
1291,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,91,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,10,True
1292,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,92,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,10,True
1293,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,93,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,10,True
1294,cache_new/HiMoE-VLA/libero_goal/open_the_top_drawer_and_put_the_bowl_inside/right-50x8b-20260903,94,right-50x8b-20260903,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,False,cosine_neighbors_euclidean_score,-1,10,True
