global_row,source,episode,task,suite,failure,length,v7_peak,v8_fixed_peak,v82_peak
5290,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,90,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.5926263,1.5551625,1.7095766
5291,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,91,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.5387505,1.7129216,1.8673357
5292,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,92,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.5148474,0.8504376,0.9705373
5293,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,93,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.5128991,1.9403328,2.0947468
5294,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,94,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.56431067,2.1288457,2.2661026
5295,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,95,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.5225567,2.3864317,2.5236886
5296,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,96,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.9026656,2.511162,2.648252
5297,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,97,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.84671986,2.1426997,2.2797894
5298,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,98,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.7417752,1.9625219,2.0996118
5299,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,99,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.8895797,2.1067653,2.243855
5300,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,100,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.85789365,2.5429294,2.6800191
5301,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,101,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.85359836,2.2825081,2.4195979
5302,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,102,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.8474636,2.4008243,2.5379143
5303,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,103,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.91457903,2.7007117,2.8549378
5304,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,104,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.5765782,1.5018966,1.6215433
5305,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,105,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.67309564,1.1392154,1.2685747
5306,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,106,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.7134561,1.3468826,1.4665293
5307,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,107,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.4679481,1.3361688,1.4558154
5308,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,108,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.5656309,1.2600166,1.3796631
5309,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,109,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.50664294,1.4053019,1.542041
5310,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,110,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.50195885,0.79726696,0.934006
5311,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,111,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.47504455,1.1282015,1.2478482
5312,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,112,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,18,0.03160264,3.849683,4.0519323
5313,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,113,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.43816474,1.4783546,1.5963335
5314,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,114,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,17,0.5544371,4.675291,4.8606863
5315,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,115,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,21,0.021550566,5.2462444,5.448494
5316,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,116,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,18,0.034150347,4.3600903,4.5286317
5317,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,117,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.287878,1.5051721,1.623151
5318,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,118,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,18,-0.22192457,4.446555,4.6488047
5319,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,119,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.54792124,2.3948398,2.5296726
5320,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,120,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,8,-0.5104413,0.6473058,0.7497278
5321,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,121,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.5875214,1.6017934,1.7212857
5322,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,122,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.5132832,1.5299507,1.649443
5323,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,123,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.4661064,1.322887,1.4423792
5324,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,124,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.4932727,1.5269786,1.6464709
5325,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,125,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.5627734,1.6968505,1.8163428
5326,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,126,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.4844549,1.3689808,1.488473
5327,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,127,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.65482676,1.3508439,1.4703362
5328,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,128,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.74696076,2.4743507,2.6116078
5329,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,129,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.67714477,2.1798959,2.3171527
5330,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,130,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.48424482,1.9998745,2.1371315
5331,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,131,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.61443067,1.7624961,1.899753
5332,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,132,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.5141004,2.3679385,2.5195563
5333,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,133,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.6518059,2.8446982,2.981955
5334,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,134,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.5056786,2.29537,2.432627
5335,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,135,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.600949,1.2183354,1.3384352
5336,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,136,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.8236292,1.6950463,1.8149999
5337,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,137,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.733847,2.6528459,2.807072
5338,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,138,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.71768296,1.2931263,1.41308
5339,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,139,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.8887823,1.4504645,1.5704181
5340,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,140,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.8375993,1.5482556,1.6682092
5341,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,141,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.7591977,2.022673,2.1426263
5342,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,142,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.66844636,2.2966332,2.4508593
5343,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,143,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.6347849,1.2713791,1.3913327
5344,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,144,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.73585975,1.1179746,1.2376213
5345,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,145,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.7721469,1.3806912,1.5003378
5346,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,146,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.67685264,1.2458637,1.3655102
5347,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,147,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.6886001,1.0026975,1.1223441
5348,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,148,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.78132635,1.0468124,1.166459
5349,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,149,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.65128535,1.5066215,1.6262681
5350,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,150,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.64947593,1.2706187,1.3902652
5351,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,151,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.6023067,1.1335353,1.2531818
5352,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,152,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.6472395,1.449575,1.5675539
5353,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,153,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.618297,0.9469953,1.0649742
5354,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,154,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.56324935,0.69206095,0.8100398
5355,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,155,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.5506118,1.5006481,1.6186271
5356,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,156,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.59655184,1.3155395,1.4335184
5357,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,157,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,8,-0.5413547,0.4026797,0.50380445
5358,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,158,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.5023082,1.4573598,1.5753386
5359,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,159,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,8,-0.6226875,0.49214432,0.59326905
5360,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,160,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.58806306,1.619858,1.7393503
5361,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,161,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.7323363,2.370168,2.5067306
5362,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,162,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.5495202,1.694606,1.8140982
5363,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,163,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.6133541,2.619429,2.773062
5364,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,164,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.6583051,2.461151,2.5977137
5365,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,165,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.65457505,1.4431238,1.5626161
5366,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,166,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.57554865,1.4714092,1.5909015
5367,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,167,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.6400747,2.4640286,2.6176615
5368,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,168,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.863409,3.023402,3.1606588
5369,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,169,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.85012835,3.2593799,3.3966367
5370,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,170,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.7750706,2.7121258,2.8493826
5371,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,171,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.8423157,2.3994944,2.5367513
5372,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,172,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.82728213,2.8660216,3.0032785
5373,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,173,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.79826504,2.2999158,2.4371727
5374,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,174,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.85853356,1.9843426,2.1215994
5375,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,175,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.9310493,2.7554216,2.8926785
5376,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,176,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.5232674,1.961696,2.0987859
5377,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,177,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.47826397,1.0414732,1.1614268
5378,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,178,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.54182404,1.5180831,1.655173
5379,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,179,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.4980777,1.8541517,2.0083778
5380,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,180,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.48958626,1.7515128,1.9057388
5381,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,181,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.5297607,2.2315261,2.3686159
5382,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,182,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.5232196,1.255292,1.3752457
5383,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,183,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.50956696,1.6040522,1.7582783
5384,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,184,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.54867524,1.4273248,1.5469714
5385,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,185,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.5767282,1.1584119,1.2780585
5386,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,186,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.52938676,1.3069339,1.4265804
5387,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,187,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.3438033,1.3384514,1.458098
5388,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,188,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.43550113,2.0743895,2.228221
5389,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,189,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.4707344,1.8408761,1.9947075
5390,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,190,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.29262173,0.94790107,1.0675477
5391,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,191,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,9,-0.22211933,0.8439329,0.96357954
5392,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,192,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.7503049,2.9834733,3.1183064
5393,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,193,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.8182185,1.9116095,2.0464425
5394,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,194,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.7884443,2.9073613,3.0421944
5395,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,195,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.783983,1.699307,1.83414
5396,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,196,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.74109334,2.3980134,2.5328465
5397,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,197,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.79991096,1.9871162,2.1219492
5398,cache_new/HiMoE-VLA/libero_goal/put_the_cream_cheese_in_the_bowl/right-50x8b-20260903,198,libero_goal/put_the_cream_cheese_in_the_bowl,libero_goal,False,10,-0.8038348,2.2613072,2.39614
