calibration,alpha,method,scope,tp,fp,failures,successes,recall,fpr,median_failure_q,tp_by_cap_50,fp_by_cap_50,tp_by_cap_60,fp_by_cap_60,recall_lo,recall_hi,fpr_lo,fpr_hi
episode,0.01,ac_reference,libero_goal/put_the_bowl_on_top_of_the_cabinet,16,0,16,384,1.0,0.0,14.0,15,0,16,0,,,,
episode,0.01,ac_reference,libero_goal/put_the_cream_cheese_in_the_bowl,9,5,9,391,1.0,0.01278772378516624,20.0,3,5,3,5,,,,
episode,0.01,ac_reference,libero_goal/put_the_wine_bottle_on_the_rack,1,0,1,399,1.0,0.0,22.0,0,0,0,0,,,,
episode,0.01,ac_reference,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,1,0,1,399,1.0,0.0,15.0,1,0,1,0,,,,
episode,0.01,ac_reference,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,0,0,0,0,,,,
episode,0.01,ac_reference,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,4,2,4,396,1.0,0.005050505050505051,33.5,1,2,1,2,,,,
episode,0.01,ac_reference,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,1,18,1,399,1.0,0.045112781954887216,18.0,1,18,1,18,,,,
episode,0.01,ac_reference,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,1,22,1,399,1.0,0.05513784461152882,41.0,0,21,0,21,,,,
episode,0.01,ac_reference,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,126,16,151,249,0.8344370860927153,0.0642570281124498,33.0,0,1,23,6,,,,
episode,0.01,ac_reference,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,30,15,30,370,1.0,0.04054054054054054,12.0,28,15,29,15,,,,
episode,0.01,ac_reference,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,9,7,10,390,0.9,0.017948717948717947,10.0,8,6,8,7,,,,
episode,0.01,ac_reference,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,4,9,4,396,1.0,0.022727272727272728,27.0,2,8,3,9,,,,
episode,0.01,ac_reference,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,18,6,20,380,0.9,0.015789473684210527,30.0,4,5,15,5,,,,
episode,0.01,ac_reference,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,47,29,47,353,1.0,0.0821529745042493,30.0,14,23,36,28,,,,
episode,0.01,ac_reference,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,6,44,6,394,1.0,0.1116751269035533,23.5,6,44,6,44,,,,
episode,0.01,ac_reference,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,2,6,3,397,0.6666666666666666,0.015113350125944584,21.5,0,0,0,4,,,,
episode,0.01,ac_reference,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,9,0,10,390,0.9,0.0,20.0,0,0,2,0,,,,
episode,0.01,ac_reference,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,2,0,400,,0.005,,0,2,0,2,,,,
episode,0.01,ac_reference,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,1,0,400,,0.0025,,0,1,0,1,,,,
episode,0.01,ac_reference,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,5,2,7,393,0.7142857142857143,0.005089058524173028,24.0,0,1,1,1,,,,
episode,0.01,ac_reference,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,1,0,1,399,1.0,0.0,21.0,0,0,0,0,,,,
episode,0.01,ac_reference,libero_object/pick_up_the_milk_and_place_it_in_the_basket,6,1,7,393,0.8571428571428571,0.002544529262086514,18.0,0,0,0,0,,,,
episode,0.01,ac_reference,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,5,2,5,395,1.0,0.005063291139240506,16.0,0,0,3,0,,,,
episode,0.01,ac_reference,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,3,0,4,396,0.75,0.0,22.0,0,0,1,0,,,,
episode,0.01,ac_reference,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,3,0,7,393,0.42857142857142855,0.0,17.0,1,0,1,0,,,,
episode,0.01,ac_reference,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,1,1,399,0.0,0.002506265664160401,,0,0,0,0,,,,
episode,0.01,ac_reference,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,3,0,3,397,1.0,0.0,18.0,0,0,0,0,,,,
episode,0.01,ac_reference,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,12,0,14,386,0.8571428571428571,0.0,19.0,0,0,0,0,,,,
episode,0.01,ac_reference,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,2,0,3,397,0.6666666666666666,0.0,19.5,0,0,0,0,,,,
episode,0.01,ac_reference,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,19,2,24,376,0.7916666666666666,0.005319148936170213,17.0,2,1,2,1,,,,
episode,0.01,ac_reference,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,7,0,8,392,0.875,0.0,19.0,0,0,1,0,,,,
episode,0.01,ac_reference,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,13,1,13,387,1.0,0.002583979328165375,16.0,0,0,0,0,,,,
episode,0.01,ac_reference,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,12,0,12,388,1.0,0.0,17.0,2,0,3,0,,,,
episode,0.01,ac_reference,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,40,0,41,359,0.975609756097561,0.0,19.0,0,0,1,0,,,,
episode,0.01,ac_reference,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,19,0,21,379,0.9047619047619048,0.0,18.0,0,0,0,0,,,,
episode,0.01,absolute_acc,all,503,199,564,15436,0.8918439716312057,0.012891940917336097,24.0,84,153,174,177,0.8572923053341508,0.9351398386330471,0.007300450816375498,0.019785010865313146
episode,0.01,absolute_acc,libero_goal,90,10,106,3894,0.8490566037735849,0.0025680534155110425,21.0,21,7,37,10,,,,
episode,0.01,absolute_acc,libero_long,252,168,274,3726,0.9197080291970803,0.04508856682769726,32.0,57,140,118,156,,,,
episode,0.01,absolute_acc,libero_object,33,17,44,3956,0.75,0.004297269969666329,19.0,2,5,10,10,,,,
episode,0.01,absolute_acc,libero_spatial,128,4,140,3860,0.9142857142857143,0.0010362694300518134,17.0,4,1,9,1,,,,
episode,0.01,absolute_acc,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,0,0,0,0,,,,
episode,0.01,absolute_acc,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,41,1,51,349,0.803921568627451,0.0028653295128939827,25.0,0,0,3,1,,,,
episode,0.01,absolute_acc,libero_goal/push_the_plate_to_the_front_of_the_stove,1,4,1,399,1.0,0.010025062656641603,16.0,0,2,1,4,,,,
episode,0.01,absolute_acc,libero_goal/put_the_bowl_on_the_plate,12,0,18,382,0.6666666666666666,0.0,18.5,2,0,6,0,,,,
episode,0.01,absolute_acc,libero_goal/put_the_bowl_on_the_stove,9,0,9,391,1.0,0.0,17.0,0,0,7,0,,,,
episode,0.01,absolute_acc,libero_goal/put_the_bowl_on_top_of_the_cabinet,16,0,16,384,1.0,0.0,14.0,15,0,16,0,,,,
episode,0.01,absolute_acc,libero_goal/put_the_cream_cheese_in_the_bowl,9,5,9,391,1.0,0.01278772378516624,20.0,3,5,3,5,,,,
episode,0.01,absolute_acc,libero_goal/put_the_wine_bottle_on_the_rack,1,0,1,399,1.0,0.0,22.0,0,0,0,0,,,,
episode,0.01,absolute_acc,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,1,0,1,399,1.0,0.0,15.0,1,0,1,0,,,,
episode,0.01,absolute_acc,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,0,0,0,0,,,,
episode,0.01,absolute_acc,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,4,4,4,396,1.0,0.010101010101010102,33.0,1,4,2,4,,,,
episode,0.01,absolute_acc,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,1,15,1,399,1.0,0.03759398496240601,19.0,1,15,1,15,,,,
episode,0.01,absolute_acc,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,1,24,1,399,1.0,0.06015037593984962,41.0,0,24,0,24,,,,
episode,0.01,absolute_acc,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,133,20,151,249,0.8807947019867549,0.08032128514056225,33.0,0,4,22,9,,,,
episode,0.01,absolute_acc,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,30,9,30,370,1.0,0.024324324324324326,11.5,26,9,27,9,,,,
episode,0.01,absolute_acc,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,8,2,10,390,0.8,0.005128205128205128,10.0,8,1,8,2,,,,
episode,0.01,absolute_acc,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,4,8,4,396,1.0,0.020202020202020204,31.0,1,6,2,8,,,,
episode,0.01,absolute_acc,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,18,5,20,380,0.9,0.013157894736842105,30.0,3,4,15,4,,,,
episode,0.01,absolute_acc,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,47,23,47,353,1.0,0.06515580736543909,30.0,11,15,35,23,,,,
episode,0.01,absolute_acc,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,6,58,6,394,1.0,0.14720812182741116,21.5,6,58,6,58,,,,
episode,0.01,absolute_acc,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,2,8,3,397,0.6666666666666666,0.020151133501259445,21.5,0,0,0,5,,,,
episode,0.01,absolute_acc,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,9,1,10,390,0.9,0.002564102564102564,20.0,0,1,3,1,,,,
episode,0.01,absolute_acc,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,2,0,400,,0.005,,0,2,0,2,,,,
episode,0.01,absolute_acc,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,1,0,400,,0.0025,,0,1,0,1,,,,
episode,0.01,absolute_acc,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,5,2,7,393,0.7142857142857143,0.005089058524173028,24.0,0,1,0,1,,,,
episode,0.01,absolute_acc,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,1,0,1,399,1.0,0.0,21.0,0,0,0,0,,,,
episode,0.01,absolute_acc,libero_object/pick_up_the_milk_and_place_it_in_the_basket,6,1,7,393,0.8571428571428571,0.002544529262086514,17.0,0,0,0,0,,,,
episode,0.01,absolute_acc,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,4,2,5,395,0.8,0.005063291139240506,15.0,1,0,4,0,,,,
episode,0.01,absolute_acc,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,3,0,4,396,0.75,0.0,22.0,0,0,1,0,,,,
episode,0.01,absolute_acc,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,3,0,7,393,0.42857142857142855,0.0,16.0,1,0,2,0,,,,
episode,0.01,absolute_acc,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,1,1,399,0.0,0.002506265664160401,,0,0,0,0,,,,
episode,0.01,absolute_acc,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,3,0,3,397,1.0,0.0,18.0,0,0,0,0,,,,
episode,0.01,absolute_acc,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,12,0,14,386,0.8571428571428571,0.0,19.0,0,0,0,0,,,,
episode,0.01,absolute_acc,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,2,0,3,397,0.6666666666666666,0.0,16.0,0,0,1,0,,,,
episode,0.01,absolute_acc,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,20,2,24,376,0.8333333333333334,0.005319148936170213,16.5,2,1,2,1,,,,
episode,0.01,absolute_acc,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,7,0,8,392,0.875,0.0,19.0,0,0,2,0,,,,
episode,0.01,absolute_acc,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,13,1,13,387,1.0,0.002583979328165375,16.0,0,0,0,0,,,,
episode,0.01,absolute_acc,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,12,0,12,388,1.0,0.0,17.0,2,0,3,0,,,,
episode,0.01,absolute_acc,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,40,0,41,359,0.975609756097561,0.0,19.0,0,0,1,0,,,,
episode,0.01,absolute_acc,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,19,0,21,379,0.9047619047619048,0.0,18.0,0,0,0,0,,,,
episode,0.01,absolute_both,all,509,191,564,15436,0.9024822695035462,0.012373671935734647,24.0,85,138,180,166,0.8689781255826963,0.938343730032738,0.007251582764509267,0.018688292570471235
episode,0.01,absolute_both,libero_goal,92,12,106,3894,0.8679245283018868,0.0030816640986132513,21.0,24,9,37,12,,,,
episode,0.01,absolute_both,libero_long,256,151,274,3726,0.9343065693430657,0.04052603327965647,32.0,54,121,122,136,,,,
episode,0.01,absolute_both,libero_object,34,22,44,3956,0.7727272727272727,0.005561172901921132,19.0,2,6,8,15,,,,
episode,0.01,absolute_both,libero_spatial,127,6,140,3860,0.9071428571428571,0.0015544041450777201,18.0,5,2,13,3,,,,
episode,0.01,absolute_both,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,0,0,0,0,,,,
episode,0.01,absolute_both,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,43,1,51,349,0.8431372549019608,0.0028653295128939827,24.0,0,0,3,1,,,,
episode,0.01,absolute_both,libero_goal/push_the_plate_to_the_front_of_the_stove,1,6,1,399,1.0,0.015037593984962405,16.0,0,4,1,6,,,,
episode,0.01,absolute_both,libero_goal/put_the_bowl_on_the_plate,12,0,18,382,0.6666666666666666,0.0,18.5,2,0,6,0,,,,
episode,0.01,absolute_both,libero_goal/put_the_bowl_on_the_stove,9,0,9,391,1.0,0.0,18.0,3,0,7,0,,,,
episode,0.01,absolute_both,libero_goal/put_the_bowl_on_top_of_the_cabinet,16,0,16,384,1.0,0.0,14.0,15,0,16,0,,,,
episode,0.01,absolute_both,libero_goal/put_the_cream_cheese_in_the_bowl,9,5,9,391,1.0,0.01278772378516624,20.0,3,5,3,5,,,,
episode,0.01,absolute_both,libero_goal/put_the_wine_bottle_on_the_rack,1,0,1,399,1.0,0.0,22.0,0,0,0,0,,,,
episode,0.01,absolute_both,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,1,0,1,399,1.0,0.0,15.0,1,0,1,0,,,,
episode,0.01,absolute_both,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,0,0,0,0,,,,
episode,0.01,absolute_both,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,4,2,4,396,1.0,0.005050505050505051,34.5,1,2,1,2,,,,
episode,0.01,absolute_both,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,1,12,1,399,1.0,0.03007518796992481,19.0,1,11,1,11,,,,
episode,0.01,absolute_both,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,1,27,1,399,1.0,0.06766917293233082,40.0,0,26,0,26,,,,
episode,0.01,absolute_both,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,136,20,151,249,0.9006622516556292,0.08032128514056225,33.0,1,3,28,9,,,,
episode,0.01,absolute_both,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,30,8,30,370,1.0,0.021621621621621623,14.0,22,8,25,8,,,,
episode,0.01,absolute_both,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,8,2,10,390,0.8,0.005128205128205128,10.0,8,1,8,2,,,,
episode,0.01,absolute_both,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,4,8,4,396,1.0,0.020202020202020204,26.0,2,6,3,8,,,,
episode,0.01,absolute_both,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,19,5,20,380,0.95,0.013157894736842105,30.0,4,4,15,4,,,,
episode,0.01,absolute_both,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,47,17,47,353,1.0,0.04815864022662889,30.0,9,11,35,16,,,,
episode,0.01,absolute_both,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,6,50,6,394,1.0,0.12690355329949238,23.0,6,49,6,50,,,,
episode,0.01,absolute_both,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,3,12,3,397,1.0,0.030226700251889168,19.0,0,1,1,9,,,,
episode,0.01,absolute_both,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,9,1,10,390,0.9,0.002564102564102564,19.0,1,1,2,1,,,,
episode,0.01,absolute_both,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,2,0,400,,0.005,,0,2,0,2,,,,
episode,0.01,absolute_both,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,1,0,400,,0.0025,,0,1,0,1,,,,
episode,0.01,absolute_both,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,5,2,7,393,0.7142857142857143,0.005089058524173028,24.0,0,1,1,1,,,,
episode,0.01,absolute_both,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,1,0,1,399,1.0,0.0,21.0,0,0,0,0,,,,
episode,0.01,absolute_both,libero_object/pick_up_the_milk_and_place_it_in_the_basket,6,1,7,393,0.8571428571428571,0.002544529262086514,18.0,0,0,0,0,,,,
episode,0.01,absolute_both,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,3,2,5,395,0.6,0.005063291139240506,26.0,0,0,1,0,,,,
episode,0.01,absolute_both,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,3,0,4,396,0.75,0.0,22.0,0,0,1,0,,,,
episode,0.01,absolute_both,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,4,1,7,393,0.5714285714285714,0.002544529262086514,16.5,1,0,2,1,,,,
episode,0.01,absolute_both,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,1,1,399,0.0,0.002506265664160401,,0,0,0,1,,,,
episode,0.01,absolute_both,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,3,0,3,397,1.0,0.0,18.0,0,0,0,0,,,,
episode,0.01,absolute_both,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,11,0,14,386,0.7857142857142857,0.0,19.0,0,0,0,0,,,,
episode,0.01,absolute_both,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,3,0,3,397,1.0,0.0,17.0,0,0,1,0,,,,
episode,0.01,absolute_both,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,20,3,24,376,0.8333333333333334,0.007978723404255319,19.0,2,1,2,1,,,,
episode,0.01,absolute_both,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,7,1,8,392,0.875,0.002551020408163265,19.0,0,1,3,1,,,,
episode,0.01,absolute_both,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,13,1,13,387,1.0,0.002583979328165375,16.0,1,0,2,0,,,,
episode,0.01,absolute_both,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,11,0,12,388,0.9166666666666666,0.0,17.0,2,0,3,0,,,,
episode,0.01,absolute_both,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,40,0,41,359,0.975609756097561,0.0,18.5,0,0,1,0,,,,
episode,0.01,absolute_both,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,19,0,21,379,0.9047619047619048,0.0,18.0,0,0,1,0,,,,
episode,0.01,persistent_ac,all,505,180,564,15436,0.8953900709219859,0.011661052086032651,24.0,85,135,165,155,0.8578369322412509,0.9400997955259865,0.006113472684270669,0.01960179811466477
episode,0.01,persistent_ac,libero_goal,90,10,106,3894,0.8490566037735849,0.0025680534155110425,21.0,21,7,37,10,,,,
episode,0.01,persistent_ac,libero_long,253,158,274,3726,0.9233576642335767,0.042404723564143855,32.0,59,124,118,141,,,,
episode,0.01,persistent_ac,libero_object,34,8,44,3956,0.7727272727272727,0.0020222446916076846,19.0,1,3,4,3,,,,
episode,0.01,persistent_ac,libero_spatial,128,4,140,3860,0.9142857142857143,0.0010362694300518134,18.0,4,1,6,1,,,,
episode,0.01,persistent_ac,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,0,0,0,0,,,,
episode,0.01,persistent_ac,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,41,1,51,349,0.803921568627451,0.0028653295128939827,25.0,0,0,3,1,,,,
episode,0.01,persistent_ac,libero_goal/push_the_plate_to_the_front_of_the_stove,1,4,1,399,1.0,0.010025062656641603,16.0,0,2,1,4,,,,
episode,0.01,persistent_ac,libero_goal/put_the_bowl_on_the_plate,12,0,18,382,0.6666666666666666,0.0,18.5,2,0,6,0,,,,
episode,0.01,persistent_ac,libero_goal/put_the_bowl_on_the_stove,9,0,9,391,1.0,0.0,18.0,0,0,7,0,,,,
episode,0.01,persistent_ac,libero_goal/put_the_bowl_on_top_of_the_cabinet,16,0,16,384,1.0,0.0,14.0,15,0,16,0,,,,
episode,0.01,persistent_ac,libero_goal/put_the_cream_cheese_in_the_bowl,9,5,9,391,1.0,0.01278772378516624,20.0,3,5,3,5,,,,
episode,0.01,persistent_ac,libero_goal/put_the_wine_bottle_on_the_rack,1,0,1,399,1.0,0.0,22.0,0,0,0,0,,,,
episode,0.01,persistent_ac,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,1,0,1,399,1.0,0.0,15.0,1,0,1,0,,,,
episode,0.01,persistent_ac,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,0,0,0,0,,,,
episode,0.01,persistent_ac,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,4,1,4,396,1.0,0.0025252525252525255,28.0,2,1,2,1,,,,
episode,0.01,persistent_ac,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,1,10,1,399,1.0,0.02506265664160401,20.0,1,10,1,10,,,,
episode,0.01,persistent_ac,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,1,18,1,399,1.0,0.045112781954887216,39.0,0,17,0,17,,,,
episode,0.01,persistent_ac,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,134,22,151,249,0.8874172185430463,0.08835341365461848,33.0,0,3,22,8,,,,
episode,0.01,persistent_ac,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,30,7,30,370,1.0,0.01891891891891892,14.0,25,7,25,7,,,,
episode,0.01,persistent_ac,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,8,4,10,390,0.8,0.010256410256410256,10.0,8,0,8,4,,,,
episode,0.01,persistent_ac,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,4,10,4,396,1.0,0.025252525252525252,28.5,2,7,3,10,,,,
