calibration,method,global_row,suite,task,episode,failure,frozen_first,added_first,combined_first,added_new_alarm
episode,max_or_gap,15747,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,147,False,22,-1,22,False
episode,max_or_gap,15749,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,149,False,-1,23,23,True
episode,max_or_gap,15751,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,151,False,-1,22,22,True
episode,max_or_gap,15760,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,160,False,24,25,24,False
episode,max_or_gap,15762,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,162,True,27,24,24,False
episode,max_or_gap,15763,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,163,False,24,24,24,False
episode,max_or_gap,15765,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,165,False,24,25,24,False
episode,max_or_gap,15767,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,167,False,24,25,24,False
episode,max_or_gap,15826,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,226,False,-1,23,23,True
episode,max_or_gap,15827,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,227,False,22,-1,22,False
episode,max_or_gap,15828,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,228,False,-1,23,23,True
episode,max_or_gap,15831,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,231,False,23,-1,23,False
episode,max_or_gap,15912,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,312,True,24,18,18,False
episode,max_or_gap,15914,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,314,False,20,20,20,False
episode,max_or_gap,15915,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,315,False,23,20,20,False
episode,max_or_gap,15916,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,316,False,19,22,19,False
episode,max_or_gap,15918,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,318,False,21,21,21,False
episode,max_or_gap,15939,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,339,False,22,-1,22,False
episode,max_or_gap,16400,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0,False,-1,18,18,True
episode,max_or_gap,16401,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,1,False,-1,16,16,True
episode,max_or_gap,16405,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,5,False,18,16,16,False
episode,max_or_gap,16529,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,129,False,-1,16,16,True
episode,max_or_gap,16560,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,160,False,-1,15,15,True
episode,max_or_gap,16659,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,259,False,-1,15,15,True
episode,max_or_gap,16749,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,349,False,-1,15,15,True
episode,max_or_gap,18106,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,106,False,12,-1,12,False
episode,max_or_gap,18273,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,273,False,13,-1,13,False
episode,max_or_gap,18809,libero_object,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,9,False,-1,17,17,True
episode,max_or_gap,19093,libero_object,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,293,False,13,-1,13,False
episode,max_or_gap,19731,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,131,False,-1,8,8,True
episode,max_or_gap,19872,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,272,True,20,17,17,False
episode,max_or_gap,19875,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,275,False,22,-1,22,False
episode,max_or_gap,21312,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,112,True,21,18,18,False
episode,max_or_gap,21318,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,118,True,19,18,18,False
episode,max_or_gap,21508,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,308,False,20,-1,20,False
episode,max_or_gap,22155,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,155,False,18,-1,18,False
episode,max_or_gap,22274,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,274,True,-1,27,27,True
episode,max_or_gap,22275,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,275,True,-1,16,16,True
episode,max_or_gap,22278,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,278,True,-1,17,17,True
episode,max_or_gap,22351,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,351,False,17,-1,17,False
episode,max_or_gap,24685,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,285,False,18,14,14,False
episode,max_or_gap,26272,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,272,True,-1,19,19,True
episode,max_or_gap,26274,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,274,True,-1,18,18,True
episode,max_or_gap,26811,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,11,True,-1,20,20,True
episode,max_or_gap,27702,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,102,True,-1,19,19,True
episode,max_or_gap,27715,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,115,False,11,-1,11,False
episode,max_or_gap,27720,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,120,True,21,19,19,False
episode,max_or_gap,27721,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,121,True,21,15,15,False
episode,max_or_gap,27774,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,174,False,17,14,14,False
episode,max_or_gap,27813,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,213,True,19,18,18,False
episode,max_or_gap,27814,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,214,True,20,16,16,False
episode,max_or_gap,27881,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,281,True,20,15,15,False
episode,max_or_gap,27883,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,283,True,18,15,15,False
episode,max_or_gap,27885,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,285,True,18,14,14,False
episode,max_or_gap,27886,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,286,True,-1,15,15,True
episode,max_or_gap,27887,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,287,True,19,15,15,False
episode,max_or_gap,27918,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,318,True,21,16,16,False
episode,max_or_gap,29209,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,9,True,16,15,15,False
episode,max_or_gap,29217,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,17,False,14,-1,14,False
episode,max_or_gap,29287,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,87,True,17,16,16,False
episode,max_or_gap,30272,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,272,True,-1,19,19,True
episode,max_or_gap,30278,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,278,True,-1,20,20,True
episode,max_or_gap,30359,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,359,True,19,13,13,False
episode,max_or_gap,30961,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,161,True,-1,15,15,True
episode,max_or_gap,30964,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,164,True,-1,15,15,True
episode,max_or_gap,30969,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,169,True,20,14,14,False
episode,max_or_gap,31955,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,355,True,16,15,15,False
episode,soft_sum_gap,1332,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,132,True,16,15,15,False
episode,soft_sum_gap,1333,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,133,False,16,21,16,False
episode,soft_sum_gap,2078,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,78,False,13,-1,13,False
episode,soft_sum_gap,2188,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,188,False,18,-1,18,False
episode,soft_sum_gap,2189,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,189,False,17,-1,17,False
episode,soft_sum_gap,2389,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,389,False,13,-1,13,False
episode,soft_sum_gap,3062,libero_goal,libero_goal/put_the_bowl_on_the_plate,262,True,-1,23,23,True
episode,soft_sum_gap,3633,libero_goal,libero_goal/put_the_bowl_on_the_stove,33,True,17,16,16,False
episode,soft_sum_gap,3808,libero_goal,libero_goal/put_the_bowl_on_the_stove,208,True,18,16,16,False
episode,soft_sum_gap,3809,libero_goal,libero_goal/put_the_bowl_on_the_stove,209,True,18,15,15,False
episode,soft_sum_gap,3810,libero_goal,libero_goal/put_the_bowl_on_the_stove,210,True,18,15,15,False
episode,soft_sum_gap,3811,libero_goal,libero_goal/put_the_bowl_on_the_stove,211,True,17,15,15,False
episode,soft_sum_gap,3812,libero_goal,libero_goal/put_the_bowl_on_the_stove,212,True,18,14,14,False
episode,soft_sum_gap,5217,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,17,False,11,-1,11,False
episode,soft_sum_gap,5314,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,114,False,10,-1,10,False
episode,soft_sum_gap,5315,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,115,False,9,-1,9,False
episode,soft_sum_gap,5316,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,116,False,11,-1,11,False
episode,soft_sum_gap,5318,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,118,False,12,-1,12,False
episode,soft_sum_gap,8505,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,105,False,-1,22,22,True
episode,soft_sum_gap,8611,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,211,False,-1,11,11,True
episode,soft_sum_gap,8682,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,282,False,-1,21,21,True
episode,soft_sum_gap,8683,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,283,False,-1,21,21,True
episode,soft_sum_gap,8684,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,284,True,40,20,20,False
episode,soft_sum_gap,8686,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,286,True,43,19,19,False
episode,soft_sum_gap,8688,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,288,False,-1,11,11,True
episode,soft_sum_gap,8689,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,289,False,-1,11,11,True
episode,soft_sum_gap,8691,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,291,False,-1,11,11,True
episode,soft_sum_gap,8693,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,293,False,-1,11,11,True
episode,soft_sum_gap,8694,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,294,False,-1,11,11,True
episode,soft_sum_gap,8695,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,295,False,-1,11,11,True
episode,soft_sum_gap,8719,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,319,True,36,30,30,False
episode,soft_sum_gap,9219,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,19,False,-1,19,19,True
episode,soft_sum_gap,9352,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,152,False,23,20,20,False
episode,soft_sum_gap,9353,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,153,False,20,19,19,False
episode,soft_sum_gap,9355,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,155,False,-1,20,20,True
episode,soft_sum_gap,9356,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,156,False,-1,19,19,True
episode,soft_sum_gap,9357,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,157,False,20,19,19,False
episode,soft_sum_gap,9374,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,174,False,-1,19,19,True
episode,soft_sum_gap,9392,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,192,True,29,18,18,False
episode,soft_sum_gap,9394,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,194,False,-1,18,18,True
episode,soft_sum_gap,9431,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,231,False,-1,21,21,True
episode,soft_sum_gap,9432,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,232,False,-1,19,19,True
episode,soft_sum_gap,9435,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,235,False,-1,19,19,True
episode,soft_sum_gap,9437,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,237,False,-1,19,19,True
episode,soft_sum_gap,9506,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,306,False,-1,18,18,True
episode,soft_sum_gap,10035,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,35,False,-1,19,19,True
episode,soft_sum_gap,10099,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,99,False,-1,21,21,True
episode,soft_sum_gap,10100,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,100,False,23,27,23,False
episode,soft_sum_gap,10101,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,101,False,-1,21,21,True
episode,soft_sum_gap,10103,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,103,False,-1,21,21,True
episode,soft_sum_gap,10176,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,176,False,21,19,19,False
episode,soft_sum_gap,10180,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,180,False,21,19,19,False
episode,soft_sum_gap,10181,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,181,False,-1,20,20,True
episode,soft_sum_gap,10186,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,186,False,17,-1,17,False
episode,soft_sum_gap,10219,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,219,False,-1,18,18,True
episode,soft_sum_gap,10273,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,273,False,-1,19,19,True
episode,soft_sum_gap,10275,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,275,False,39,20,20,False
episode,soft_sum_gap,10278,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,278,False,-1,19,19,True
episode,soft_sum_gap,10279,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,279,False,21,19,19,False
episode,soft_sum_gap,10297,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,297,False,-1,21,21,True
episode,soft_sum_gap,10322,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,322,False,-1,17,17,True
episode,soft_sum_gap,10353,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,353,False,-1,19,19,True
episode,soft_sum_gap,10355,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,355,False,-1,19,19,True
episode,soft_sum_gap,10360,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,360,False,21,18,18,False
episode,soft_sum_gap,10361,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,361,False,21,19,19,False
episode,soft_sum_gap,10362,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,362,False,20,18,18,False
episode,soft_sum_gap,10363,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,363,False,21,18,18,False
episode,soft_sum_gap,10364,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,364,False,21,18,18,False
episode,soft_sum_gap,10365,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,365,False,20,18,18,False
