role,task,suite,episode,episode_length,success,failure,alarm,first_alarm_query,first_alarm_phase,lead_to_endpoint_queries,alarm_cause,episode_max_confidence,clock_alarm,clock_first_alarm_query,matched_clock_alarm,matched_clock_query
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,205,9,True,False,False,,,,,0.2782721242517392,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,206,9,True,False,False,,,,,0.2843391037049021,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,207,9,True,False,False,,,,,0.27042549749231515,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,208,10,True,False,False,,,,,0.15879307555411748,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,209,10,True,False,False,,,,,0.1845170684355283,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,210,10,True,False,False,,,,,0.1711697136385698,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,211,9,True,False,False,,,,,0.24551043520465943,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,212,10,True,False,False,,,,,0.23192040122957447,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,213,10,True,False,False,,,,,0.2668662028797929,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,214,10,True,False,False,,,,,0.22350752305452193,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,215,10,True,False,False,,,,,0.20110014560750689,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,216,8,True,False,False,,,,,0.1288626435851804,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,217,8,True,False,False,,,,,0.12441352531952754,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,218,8,True,False,False,,,,,0.1299951464164375,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,219,8,True,False,False,,,,,0.1402685649571267,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,220,8,True,False,False,,,,,0.13193657984144957,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,221,8,True,False,False,,,,,0.12667853098204174,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,222,8,True,False,False,,,,,0.14439411098527744,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,223,8,True,False,False,,,,,0.14237178450088983,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,224,9,True,False,False,,,,,0.23442808607021515,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,225,9,True,False,False,,,,,0.2637113735641482,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,226,9,True,False,False,,,,,0.238553632098366,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,227,9,True,False,False,,,,,0.23386183465458665,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,228,9,True,False,False,,,,,0.22310305775764439,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,229,9,True,False,False,,,,,0.2726096100954538,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,230,9,True,False,False,,,,,0.24672383109529206,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,231,9,True,False,False,,,,,0.253437955023459,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,232,9,True,False,False,,,,,0.2563501051609772,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,233,9,True,False,False,,,,,0.2268241384889177,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,234,9,True,False,False,,,,,0.2299789678045624,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,235,9,True,False,False,,,,,0.25845332470474036,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,236,9,True,False,False,,,,,0.2522245591328264,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,237,9,True,False,False,,,,,0.24842258534217765,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,238,9,True,False,False,,,,,0.24955508817343475,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,239,9,True,False,False,,,,,0.24421614625465138,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,240,9,True,False,False,,,,,0.1954376314512215,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,241,9,True,False,False,,,,,0.2066008736450412,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,242,9,True,False,False,,,,,0.17521436660734513,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,243,9,True,False,False,,,,,0.1971363856981071,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,244,9,True,False,False,,,,,0.19729817181685816,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,245,9,True,False,False,,,,,0.2017472900825109,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,246,9,True,False,False,,,,,0.2268241384889177,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,247,9,True,False,False,,,,,0.21881572561074258,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,248,9,True,False,False,,,,,0.24583400744216144,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,249,9,True,False,False,,,,,0.27730140753923316,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,250,9,True,False,False,,,,,0.27382300598608644,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,251,8,True,False,False,,,,,0.2874130399611713,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,252,8,True,False,False,,,,,0.27301407539233136,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,253,8,True,False,False,,,,,0.2843391037049021,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,254,9,True,False,False,,,,,0.29436984306746483,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,255,9,True,False,False,,,,,0.2580488594078628,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,256,9,True,False,False,,,,,0.23450897912959068,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,257,9,True,False,False,,,,,0.27188157256107426,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,258,9,True,False,False,,,,,0.2599902928328749,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,259,9,True,False,False,,,,,0.31046756188319047,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,260,9,True,False,False,,,,,0.28522892735803274,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,261,9,True,False,False,,,,,0.29525966672059534,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,262,9,True,False,False,,,,,0.29016340397993856,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,263,9,True,False,False,,,,,0.31208542307070053,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,264,9,True,False,False,,,,,0.2357223750202233,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,265,8,True,False,False,,,,,0.23839184597961494,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,266,8,True,False,False,,,,,0.24437793237340233,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,267,8,True,False,False,,,,,0.2774631936579841,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,268,8,True,False,False,,,,,0.2708299627891927,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,269,8,True,False,False,,,,,0.2599902928328749,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,270,8,True,False,False,,,,,0.2591004691797444,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,271,8,True,False,False,,,,,0.2671088820579194,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,272,9,True,False,False,,,,,0.3017311114706358,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,273,9,True,False,False,,,,,0.2734994337485843,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,274,9,True,False,False,,,,,0.3074745186862967,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,275,9,True,False,False,,,,,0.25723992881410773,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,276,9,True,False,False,,,,,0.2587768969422424,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,277,9,True,False,False,,,,,0.3002750364018767,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,278,9,True,False,False,,,,,0.29728199320498305,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,279,9,True,False,False,,,,,0.2730949684517069,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,280,9,True,False,False,,,,,0.17133149975732087,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,281,9,True,False,False,,,,,0.1702798899854393,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,282,9,True,False,False,,,,,0.17853098204174078,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,283,9,True,False,False,,,,,0.18613492962303835,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,284,9,True,False,False,,,,,0.17521436660734513,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,285,8,True,False,False,,,,,0.16219058404788866,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,286,9,True,False,False,,,,,0.20053389419187828,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,287,9,True,False,False,,,,,0.16121986733538263,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,288,9,True,False,False,,,,,0.35649571266785307,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,289,9,True,False,False,,,,,0.2456722213234105,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,290,8,True,False,False,,,,,0.2708299627891927,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,291,9,True,False,False,,,,,0.28983983174243655,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,292,9,True,False,False,,,,,0.275359974114221,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,293,9,True,False,False,,,,,0.32041740818637765,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,294,9,True,False,False,,,,,0.24866526452030413,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,295,8,True,False,False,,,,,0.2693738877204336,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,296,9,True,False,False,,,,,0.18613492962303835,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,297,9,True,False,False,,,,,0.16963274551043517,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,298,9,True,False,False,,,,,0.1891279728199321,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,299,9,True,False,False,,,,,0.15927843391037044,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,300,9,True,False,False,,,,,0.15668985601035434,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,301,9,True,False,False,,,,,0.1820093835948876,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,302,9,True,False,False,,,,,0.15580003235722373,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,303,9,True,False,False,,,,,0.18532599902928326,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,304,9,True,False,False,,,,,0.2560265329234752,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,305,9,True,False,False,,,,,0.2805371299142534,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,306,9,True,False,False,,,,,0.26953567383918464,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,307,9,True,False,False,,,,,0.2728522892735803,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,308,9,True,False,False,,,,,0.27123442808607023,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,309,9,True,False,False,,,,,0.2725287170360783,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,310,9,True,False,False,,,,,0.2954214528393464,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,311,9,True,False,False,,,,,0.29841449603624004,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,312,9,True,False,False,,,,,0.22472091894515456,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,313,30,False,True,True,23.0,0.7931034482758621,6.0,persistent_recurrence,0.9684517068435529,False,,True,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,314,9,True,False,False,,,,,0.22876557191392977,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,315,9,True,False,False,,,,,0.2463193657984145,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,316,30,False,True,True,18.0,0.6206896551724138,11.0,persistent_recurrence,0.965296877527908,False,,True,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,317,9,True,False,False,,,,,0.2591813622391199,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,318,9,True,False,False,,,,,0.24648115191716546,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,319,30,False,True,True,23.0,0.7931034482758621,6.0,persistent_recurrence,0.9663484872997897,False,,True,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,320,9,True,False,False,,,,,0.24300275036401875,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,321,9,True,False,False,,,,,0.2222941271638893,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,322,9,True,False,False,,,,,0.23604594725772532,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,323,9,True,False,False,,,,,0.19309173272933178,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,324,9,True,False,False,,,,,0.25699724963598125,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,325,9,True,False,False,,,,,0.2526290244297039,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,326,10,True,False,False,,,,,0.23968613492962298,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,327,9,True,False,False,,,,,0.20328425821064555,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,328,8,True,False,False,,,,,0.28094159521113093,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,329,9,True,False,False,,,,,0.23297201100145604,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,330,8,True,False,False,,,,,0.26896942242355604,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,331,30,False,True,True,22.0,0.7586206896551724,7.0,persistent_recurrence,0.9737906487623362,False,,True,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,332,9,True,False,False,,,,,0.22617699401391356,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,333,9,True,False,False,,,,,0.22075715903575477,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,334,9,True,False,False,,,,,0.2159844685325999,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,335,8,True,False,False,,,,,0.21841126031386504,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,336,9,True,False,False,,,,,0.14326160815402034,False,,False,29
heldout_test,libero_goal/put_the_bowl_on_top_of_the_cabinet,libero_goal,337,9,True,False,False,,,,,0.1480342986571752,False,,False,29
