suite,task_id,task_dir,task_name,prompt,episode_index,init_state_id,flow_noise_seed,success,action_steps,inference_calls,control_step_offset,path,mig_uuid,mig_profile,wall_s
spatial,0,t00__pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,pick up the black bowl between the plate and the ramekin and place it on the plate,46,46,1000,1,79,8,380,corpus/libero30-right-v1/libero_spatial/t00__pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,12.4
spatial,0,t00__pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,pick up the black bowl between the plate and the ramekin and place it on the plate,47,47,1000,1,75,8,388,corpus/libero30-right-v1/libero_spatial/t00__pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,18.4
spatial,0,t00__pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,pick up the black bowl between the plate and the ramekin and place it on the plate,48,48,1000,1,73,8,396,corpus/libero30-right-v1/libero_spatial/t00__pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,12.2
spatial,0,t00__pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,pick up the black bowl between the plate and the ramekin and place it on the plate,49,49,1000,1,80,8,404,corpus/libero30-right-v1/libero_spatial/t00__pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,12.7
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,0,0,1000,1,110,11,0,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,18.1
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,1,1,1000,1,99,10,11,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.2
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,2,2,1000,1,115,12,21,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.2
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,3,3,1000,1,103,11,33,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.1
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,4,4,1000,1,110,11,44,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.1
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,5,5,1000,1,103,11,55,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.2
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,6,6,1000,1,108,11,66,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.1
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,7,7,1000,1,112,12,77,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.9
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,8,8,1000,1,103,11,89,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.9
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,9,9,1000,1,114,12,100,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.9
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,10,10,1000,1,111,12,112,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.8
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,11,11,1000,1,100,10,124,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.0
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,12,12,1000,1,109,11,134,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.9
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,13,13,1000,1,111,12,145,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.2
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,14,14,1000,1,106,11,157,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.3
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,15,15,1000,1,100,10,168,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.3
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,16,16,1000,1,104,11,178,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.0
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,17,17,1000,1,101,11,189,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.8
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,18,18,1000,1,110,11,200,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.2
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,19,19,1000,1,105,11,211,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.2
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,20,20,1000,1,115,12,222,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.2
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,21,21,1000,1,102,11,234,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.8
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,22,22,1000,1,99,10,245,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.2
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,23,23,1000,1,105,11,255,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.7
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,24,24,1000,1,111,12,266,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.0
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,25,25,1000,1,101,11,278,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.0
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,26,26,1000,1,106,11,289,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.9
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,27,27,1000,1,106,11,300,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.0
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,28,28,1000,1,107,11,311,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.0
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,29,29,1000,1,109,11,322,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.8
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,30,30,1000,1,103,11,333,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.9
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,31,31,1000,1,108,11,344,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.0
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,32,32,1000,1,114,12,355,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,16.4
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,33,33,1000,0,220,22,367,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,27.3
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,34,34,1000,1,101,11,389,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.7
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,35,35,1000,1,107,11,400,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.9
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,36,36,1000,1,113,12,411,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.8
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,37,37,1000,1,108,11,423,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.1
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,38,38,1000,1,112,12,434,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.7
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,39,39,1000,1,106,11,446,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,14.9
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,40,40,1000,1,110,11,457,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.2
spatial,1,t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,pick up the black bowl next to the ramekin and place it on the plate,41,41,1000,1,102,11,468,corpus/libero30-right-v1/libero_spatial/t01__pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,MIG-ed0ef408-41bd-59d1-8006-30afa5a1d96a,2g.35gb,15.2
